track,score,date,race,ml odds rank,score rank,odds rank,claimed last rank,post position,last 3 purse adv,distance worked rank,days since last race rank,trainer jock combo rank,trainer jock combo adv,trainer jock roi rank,trainer jock roi adv,avg turn time rank,avg turn time adv,current race type,distance,distance difference,days since last race,last finish,surface,program number,horse name,trainer,jockey,impr decl finish,imprv decl speed,weight last race,weight,last purse rank,last purse adv,class difference,lifetime earnings rank,lifetime earnings adv,ml odds current race,off odds current race,speed last race rank,speed last race adv,win % rank,win % adv,avg earnings distance rank,avg earnings distance adv,in the money rank,in the money adv,horses beaten rank,horses beaten adv,best speed last 3 rank,best speed last 3 adv,avg speed last 3 rank,avg speed last 3 adv,best lifetime speed rank,best lifetime speed adv,best speed track rank,best speed track adv,best speed distance rank,best speed distance adv,avg 2 of 3 speed rank,avg 2 of 3 speed adv,win payoff,place payoff,show payoff,finish position
MTH,//16,20160917,5,3,1,2,,9,0,2,8,3,0,5,0,1,1,Allowance,8,0,20,1,turf,9,LUCKY BALLADIER,THOMPSON J WILLARD,FERRER J C,1,1,120,124,2,0,4.6,6,0,6,5.3,1,3.4,6,0,2,0,7,0,4,0,2,0,1,0,3,0,1,1.1,1,1.1,2,0,0,0,3,3
MTH,//160,20160917,5,1,3,1,,8,36.2,1,1,1,23.5,3,0,6,0,Allowance,8,0,56,10,turf,8,WYETH,BROWN CHAD C,BRAVO J,0,0,122,114,1,41.2,-2.61,1,49.6,3.5,0.8,2,0,2,0,1,54.8,8,0,8,0,4,0,4,0,7,0,7,0,4,0,3,0,3.6,2.6,2.2,1
MTH,//1960,20160917,5,5,8,7,,5,0,5,10,4,0,6,0,5,0,Allowance,8,0,14,6,turf,5,IAMAHANDSOME MAN,RYAN DEREK S,WORRIE ANDRE SHIVNARINE,2,0,120,120,4,0,1.5,7,0,8,16.2,8,0,4,0,5,0,3,0,6,0,3,0,6,0,4,0,2,0,2,0,5,0,0,0,0,8
MTH,//240,20160917,6,3,5,5,,7,0,4,7,3,0,2,0,4,0,Claiming,8,2,13,4,dirt,7,MONEYMAN,ALEXANDER BRUCE F,GARCIA WILMER A,0,2,117,114,1,0,1.07,3,0,5,13.1,6,0,2,0,7,0,1,17.9,2,0,2,0,1,1.3,2,0,2,0,7,0,1,1.3,0,0,0,7
MTH,//64,20160917,6,4,3,4,,6,0,1,1,2,0,1,1.7,2,0,Claiming,8,-0.5,27,3,dirt,6,HE'S FROM QUEENS,FIELDS KEVIN,USKE S,0,0,116,116,1,0,-1.61,4,0,6,8.6,4,0,3,0,2,0,2,0,3,0,3,0,2,0,3,0,3,0,3,0,3,0,0,5.6,3.4,2
MTH,//6,20160917,6,1,1,1,,5,0,4,8,1,64.1,5,0,3,0,Claiming,8,-0.5,12,1,dirt,5,OVER THE LIMIT,NAVARRO JORGE,GONZALES JONATHAN J,0,0,124,121,7,0,6.52,5,0,1.6,1.6,1,3.6,6,0,5,0,3,0,1,12,1,1.2,3,0,1,1.2,1,1.2,6,0,2,0,0,0,0,4
MTH,//343,20160917,6,7,7,7,,4,0,3,1,3,0,6,0,5,0,Claiming,8,-0.5,27,7,dirt,4,CIRCLE CITY,ZOPPI JOSEPH,KAY WINSTON R,0,0,112,114,1,0,-1.61,7,0,30,66.7,7,0,5,0,6,0,7,0,7,0,7,0,7,0,6,0,6,0,2,0,7,0,0,0,0,6
MTH,//42,20160917,6,2,2,1,,3,0,4,5,3,0,2,0,6,0,Claiming,8,0,15,1,dirt,3,THOUGHT PARTNER,POMPAY TERRI,BRAVO J,0,0,119,119,5,0,7.84,2,0,2,1.6,2,0,1,66.7,1,71.9,4,0,4,0,3,0,4,0,3,0,3,0,1,1.2,4,0,5.2,3.2,2.4,1
MTH,//100,20160917,6,4,4,3,c,2,0,2,1,3,0,2,0,1,0.7,Claiming,8,-0.5,27,4,dirt,2,ONLY THE TRUTH,NESS JAMIE,FERRER J C,1,1,116,116,1,0,-1.61,1,10.7,6,3.5,4,0,3,0,4,0,5,0,6,0,6,0,5,0,6,0,7,0,5,0,6,0,0,0,3,3
MTH,//270,20160917,6,6,6,6,,1,10.3,4,8,3,0,6,0,7,0,Claiming,8,-0.5,12,2,dirt,1,SIXSHOOTERJUNCTION,LEESON JOHN D,ZAYAS JONATHAN,1,1,119,119,5,0,1.16,6,0,10,27,3,0,7,0,3,0,6,0,5,0,5,0,6,0,3,0,3,0,4,0,5,0,0,0,0,5
MTH,//960,20160917,7,4,7,6,,12,0,9,7,3,0,7,0,10,0,Mdn_Claimer,8,-0.5,21,6,turf,12,IRISH SWEETHEART,O'CONNELL KATHLEEN,GARCIA WILMER A,0,1,119,119,8,0,1.05,6,0,6,10.7,5,0,0,0,2,0,4,0,3,0,8,0,4,0,9,0,6,0,2,0,4,0,0,0,0,5
MTH,//648,20160917,7,2,5,3,,11,0,1,3,3,0,3,0,2,0,Mdn_Claimer,8,-0.5,35,5,turf,11,THAT'S ANGELINA,RYAN DEREK S,COTTO P L JR,0,0,119,121,5,0,-0.86,12,0,4.5,3.7,3,0,0,0,5,0,8,0,6,0,5,0,2,0,7,0,4,0,5,0,2,0,0,0,0,4
MTH,//80,20160917,7,4,2,8,,10,0,4,7,1,0,1,5.4,1,1.3,Mdn_Claimer,8,-0.5,21,3,turf,10,KATE 'N KERRI,MCBURNEY PATRICK B,USKE S,1,0,119,119,8,0,1.05,8,0,6,21.1,2,0,0,0,5,0,8,0,5,0,4,0,3,0,5,0,2,0,5,0,3,0,0,0,0,9
MTH,//2187,20160917,7,7,9,7,,9,0,9,12,3,0,7,0,7,0,Mdn_Claimer,8,2,20,8,turf,9,FAKERY,EINHORN SKIP,BOCACHICA O,2,2,122,121,1,20,-2.79,1,38.4,10,10.9,9,0,0,0,3,0,1,34,1,4.5,10,0,7,0,1,6,2,0,1,4.3,7,0,0,0,6.4,3
MTH,//3920,20160917,7,10,11,12,,8,0,9,7,1,0,2,0,9,0,Mdn_Claimer,8,-0.5,21,9,turf,8,DOLLY MAE,PIMENTAL JOHN I,MANGALEE N,0,1,117,119,8,0,1.05,10,0,15,90.4,7,0,0,0,4,0,8,0,11,0,9,0,5,0,10,0,7,0,4,0,8,0,0,0,0,6
MTH,//4000,20160917,7,8,12,9,,7,0,8,2,3,0,7,0,11,0,Mdn_Claimer,8,2.5,36,9,turf,7,JUDY'S CHANCE,RYAN DEREK S,WORRIE ANDRE SHIVNARINE,2,2,119,119,4,0,-1.96,2,0,12,24.8,10,0,0,0,5,0,2,0,9,0,1,0,9,0,2,0,9,0,5,0,8,0,51.6,19.8,10.8,1
MTH,//24,20160917,7,3,1,2,,6,0,1,3,3,0,7,0,5,0,Mdn_Claimer,8,-0.5,35,3,turf,6,SCARFIRE,SHAW TIM J,GONZALES JONATHAN J,0,0,117,119,5,0,-0.86,5,0,5,3.5,1,1.4,0,0,5,0,5,0,4,0,3,0,7,0,4,0,1,1.4,5,0,4,0,0,0,0,8
MTH,//144,20160917,7,1,3,1,,5,0,1,1,3,0,7,0,12,0,Mdn_Claimer,8,3,37,5,turf,5,QUICK THINKER,CIBELLI JANE,FERRER J C,0,0,119,121,3,0,-4.93,9,0,4,2.7,6,0,0,0,5,0,8,0,10,0,1,0,1,1.4,2,0,9,0,5,0,1,0.7,0,5,3.4,2
MTH,//144,20160917,7,12,3,10,,4,0,5,6,3,0,3,0,3,0,Mdn_Claimer,8,-0.5,27,8,turf,4,MAKE MY VOW,GOBERDHAN CHANDRADAT,AYALA ADDIEL J,0,0,122,114,2,0,-5.97,11,0,30,68.1,12,0,0,0,5,0,8,0,12,0,12,0,12,0,12,0,9,0,5,0,12,0,0,0,0,12
MTH,//6160,20160917,8,10,11,12,,12,0,3,4,6,0,4,0,9,0,Claiming,5.5,0,42,7,dirt,12,CAJUN COLONEL,DINI MIKE,AYALA ADDIEL J,0,1,117,108,7,0,0.47,12,0,30,103.6,7,0,6,0,11,0,12,0,7,0,11,0,11,0,11,0,8,0,10,0,11,0,0,0,0,11
MTH,//6912,20160917,8,10,12,9,,11,0,1,1,2,0,1,16.2,10,0,Claiming,5.5,-0.5,78,7,dirt,11,LITTLE TOM,SIMON LINDA,USKE S,0,0,124,117,4,0,-2.81,11,0,30,51.7,12,0,11,0,3,0,11,0,12,0,12,0,12,0,4,0,5,0,3,0,12,0,0,0,0,12
MTH,//84,20160917,8,4,2,3,c,10,0,4,7,6,0,4,0,1,1,Claiming,5.5,-0.5,27,6,dirt,10,PURRIN' PROUD,KENDALL DENNIS S JR,WORRIE ANDRE SHIVNARINE,0,0,119,117,4,0,-5.49,1,0.4,6,5.8,6,0,5,0,4,0,2,0,4,0,2,0,1,3.8,2,0,9,0,2,0,1,6.5,0,0,0,8
MTH,//126,20160917,8,1,4,1,,9,0,6,9,4,0,10,0,4,0,Claiming,5.5,-0.5,21,2,dirt,9,BIG TALKIN,FARRO PATRICIA,BOCACHICA O,0,0,117,117,7,0,-1.23,7,0,2.5,1.6,3,0,6,0,5,0,3,0,1,15.3,1,1.1,2,0,1,1.1,1,8,1,1.1,2,0,0,3.4,3,2
MTH,//900,20160917,8,2,8,4,,8,0,2,3,1,23.1,9,0,12,0,Claiming,5.5,0.5,50,4,dirt,8,CITY ELITIST,NAVARRO JORGE,GONZALES JONATHAN J,0,2,117,117,4,0,-3.44,5,0,3.5,6.1,9,0,3,0,10,0,10,0,8,0,9,0,7,0,12,0,11,0,11,0,7,0,0,0,0,10
MTH,//120,20160917,8,8,3,7,,7,0,6,14,6,0,4,0,2,0,Claiming,5.5,0,7,1,dirt,7,CHUBBY WHO WHO,STUART SHEA,COTTO P L JR,0,0,119,120,11,0,4.94,2,0,12,13.6,2,0,2,0,1,10,1,6.7,2,0,6,0,7,0,8,0,4,0,6,0,8,0,0,0,0,4
MTH,//77,20160917,8,3,1,2,,6,3.9,6,9,6,0,4,0,6,0,Claiming,5.5,-0.5,21,1,dirt,6,GODIVA'S LIMOUSINE,ZITO NICHOLAS P,LEBRON VICTOR,0,1,123,122,11,0,4.65,8,0,5,4.8,1,2.7,1,20,12,0,8,0,10,0,4,0,6,0,10,0,6,0,12,0,6,0,0,0,0,7
MTH,//672,20160917,8,7,6,8,,5,0,6,9,6,0,11,0,5,0,Claiming,5.5,-0.5,21,3,dirt,5,SPEED RUNNING WILD,BERRIOS MANUEL,MAYSONETT F,0,0,119,119,7,0,-1.23,9,0,10,23.3,4,0,11,0,7,0,5,0,3,0,6,0,3,0,6,0,2,0,6,0,5,0,0,0,6.8,3
MTH,//3630,20160917,8,10,9,10,,4,0,6,8,6,0,4,0,8,0,Claiming,5.5,-2.5,22,8,dirt,4,WAGGA WAGGA,HELD DIETER K,RIVERA L JR,2,2,112,117,2,0,-4.41,10,0,30,66.3,11,0,8,0,6,0,9,0,8,0,8,0,10,0,9,0,12,0,5,0,10,0,0,0,0,9
MTH,//768,20160917,8,5,7,6,,3,0,6,13,3,0,2,0,11,0,Claiming,5.5,0.5,20,9,dirt,3,DISTINCTIVELYFOURU,SPINA CHARLES,FERRER J C,2,0,117,117,1,27.7,-5.96,4,0,8,8.9,8,0,10,0,2,0,6,0,11,0,3,0,5,0,5,0,3,0,4,0,3,0,19.8,8.4,5.2,1
MTH,//300,20160917,8,5,5,5,,2,0,4,5,5,0,3,0,3,0,Claiming,5.5,0,34,4,dirt,2,MIDNIGHT DRIFTER,WILSON TONY,GARCIA WILMER A,0,0,117,117,3,0,-3.99,3,0,8,7.9,5,0,4,0,9,0,7,0,6,0,4,0,4,0,3,0,6,0,9,0,4,0,0,0,0,6
MTH,//5040,20160917,8,9,10,11,,1,0,6,9,6,0,11,0,7,0,Claiming,5.5,-0.5,21,7,dirt,1,DR. ABRAMSON,SEREY JUAN,FERNANDEZ MARIO E,2,0,117,117,7,0,-1.23,6,0,20,81.6,10,0,9,0,8,0,3,0,5,0,10,0,9,0,7,0,9,0,8,0,9,0,0,0,0,5
MTH,//72,20160917,9,5,4,6,,7,0,2,8,1,37.5,1,1.7,4,0,Allowance,8,16.3,41,3,turf,7,HANOVER HONEY,DIBONA ROBERT S,GONZALES JONATHAN J,0,0,124,120,5,0,0.35,6,0,5,10.4,6,0,5,0,5,0,1,2.9,1,15.3,3,0,3,0,5,0,2,0,4,0,2,0,0,0,0,4
MTH,//588,20160917,9,7,7,7,,6,0,6,10,4,0,6,0,7,0,Allowance,8,13.5,34,9,turf,6,TRUTH IN THE LIES,LINDER LOUIS JR,RIVERA EDWIN,0,0,117,120,3,0,-4.28,4,0,20,42.7,7,0,3,0,7,0,3,0,6,0,5,0,7,0,1,3.3,5,0,7,0,5,0,0,0,7.6,3
MTH,//50,20160917,9,2,3,2,,5,42,4,13,3,0,2,0,1,1.9,Allowance,8,0,23,6,turf,5,BACIAMI PICCOLA,LYNCH BRIAN A,LEBRON VICTOR,1,2,122,114,1,10,-5.82,1,34.7,3.5,2.5,2,0,1,12,6,0,4,0,7,0,4,0,2,0,6,0,6,0,5,0,4,0,0,0,0,5
MTH,//560,20160917,9,4,6,5,,4,0,1,1,4,0,3,0,2,0,Allowance,8,-0.5,112,4,turf,4,RESILIENT ONE,GARGAN DANNY,DAVIS DYLAN,1,1,120,120,6,0,-0.6,5,0,4,10,4,0,4,0,2,0,6,0,5,0,6,0,6,0,6,0,4,0,6,0,7,0,0,5,5.8,2
MTH,//30,20160917,9,1,1,1,,3,0,3,6,2,0,5,0,3,0,Allowance,8,0,55,6,turf,3,QUEST,CLEMENT CHRISTOPHE,BRAVO J,2,0,122,120,2,0,-3.56,3,0,2,0.9,1,5.7,2,0,1,3.1,2,0,2,0,1,1.1,1,2.3,2,0,6,0,1,0,1,1.1,3.8,2.6,2.6,1
MTH,//160,20160917,9,2,5,3,,2,0,7,14,4,0,6,0,5,0,Allowance,8,0.5,11,3,turf,2,TAP IT OUT,GOLDBERG ALAN E,BOCACHICA O,1,0,120,120,4,0,-1.63,2,0,3.5,7.2,5,0,6,0,3,0,4,0,4,0,7,0,5,0,2,0,3,0,1,0,6,0,0,0,0,6
MTH,//42,20160917,9,6,2,4,,1,0,4,12,4,0,3,0,6,0,Allowance,8,-0.5,27,1,turf,1,BAI BAI BABY,SERVIS JOHN C,GARCIA WILMER A,0,0,120,124,7,0,1.5,7,0,8,9.4,2,0,7,0,4,0,7,0,3,0,2,0,4,0,4,0,1,3.4,3,0,3,0,0,0,0,7
MTH,//441,20160917,10,3,5,5,,13,0,4,13,4,0,2,0,7,0,Claiming,5.5,0,13,3,dirt,2X,CAT NIP ALLY,FARRO PATRICIA,WORRIE ANDRE SHIVNARINE,1,0,121,121,5,0,0.5,8,0,8,12.1,3,0,9,0,8,0,4,0,7,0,6,0,7,0,9,0,6,0,8,0,9,0,0,0,0,9
MTH,//2048,20160917,10,3,9,5,,12,7.3,4,9,4,0,2,0,8,0,Claiming,5.5,-0.5,21,7,dirt,2,FLY BYE POMEROY,FARRO PATRICIA,WORRIE ANDRE SHIVNARINE,0,0,124,121,5,0,0.18,1,35.4,8,12.1,8,0,2,0,1,43.9,2,0,6,0,2,0,9,0,3,0,9,0,3,0,6,0,0,0,0,5
MTH,//240,20160917,10,3,4,3,,11,0,4,9,4,0,2,0,6,0,Claiming,5.5,-0.5,21,4,dirt,1A,GOODNEWSWITHATWIST,BISHOP FINLEY,FERRER J C,0,0,124,121,5,0,0.18,6,0,8,4.9,5,0,7,0,6,0,6,0,5,0,9,0,6,0,3,0,6,0,5,0,7,0,0,0,0,7
MTH,//36,20160917,10,3,2,3,,10,0,4,12,3,0,8,0,5,0,Claiming,5.5,0,14,1,dirt,1,STEVE'S ADVENTURES,BISHOP FINLEY,MANGALEE N,0,0,124,124,5,0,1.88,2,0,8,4.9,2,0,1,18.7,2,0,1,3.3,2,0,3,0,2,0,1,0,2,0,1,9.3,2,0,0,0,0,6
MTH,//504,20160917,10,9,6,9,,9,0,2,4,4,0,2,0,9,0,Claiming,5.5,10.5,42,6,dirt,11,TROUBLE WITH GIRLS,VERA MIGUEL,FERNANDEZ MARIO E,0,0,121,121,2,0,0.17,7,0,12,34.9,7,0,6,0,4,0,8,0,8,0,6,0,5,0,8,0,6,0,6,0,5,0,0,0,0,8
MTH,//8,20160917,10,1,1,1,,8,0,1,1,1,43.6,7,0,4,0,Claiming,5.5,-0.5,70,1,dirt,10,STABLEFORD,NAVARRO JORGE,GONZALES JONATHAN J,0,0,121,121,3,0,1.42,4,0,2.5,0.5,1,1.2,4,0,5,0,7,0,1,8.7,1,3.4,1,9.2,5,0,2,0,2,0,1,5.1,3,2.6,2.4,1
MTH,//720,20160917,10,3,8,7,,5,0,4,9,4,0,9,0,2,0,Claiming,5.5,-0.5,21,6,dirt,7,CONQUEST OUTLAW,PIMENTAL JOHN I,COTTO P L JR,0,0,121,121,5,0,0.18,5,0,8,16.4,5,0,3,0,7,0,5,0,3,0,4,0,3,0,7,0,4,0,6,0,3,0,0,0,5,3
MTH,//200,20160917,10,2,3,2,,4,0,2,6,4,0,2,0,1,1.6,Claiming,5.5,-2.5,35,5,dirt,6,ONE FOR DON,MONGEON KATHY P,LEBRON VICTOR,0,0,119,121,4,0,-2.78,3,0,5,4.1,4,0,7,0,3,0,2,0,4,0,5,0,3,0,1,0,1,9.3,4,0,3,0,0,0,0,4
MTH,//48,20160918,1,4,3,4,,8,1.9,4,7,4,0,5,0,8,0,Claiming,8.5,3.5,21,5,turf,8,WHITE KNUCKLE RIDE,NUNN DAVID,AYALA ADDIEL J,0,0,109,110,1,0.4,-4.64,5,0,6,9.2,2,0,4,0,6,0,3,0,6,0,5,0,3,0,1,2.4,5,0,6,0,4,0,0,0,0,6
MTH,//1920,20160918,1,7,8,8,,7,0,4,8,4,0,5,0,6,0,Claiming,8.5,0.5,16,7,turf,7,SHESAPRIDEFULONE,BERRIOS MANUEL,MAYSONETT F,0,0,119,121,5,0,-0.67,8,0,20,31.3,8,0,8,0,4,0,8,0,8,0,8,0,8,0,4,0,2,0,2,0,8,0,0,0,0,4
MTH,//48,20160918,1,3,3,3,,6,0,1,1,3,0,4,0,3,0,Claiming,8.5,0.5,44,4,turf,6,POSTINO'S IDOL,EINHORN SKIP,GARCIA WILMER A,0,0,117,117,3,0,-0.92,6,0,4.5,6.1,3,0,5,0,2,0,5,0,1,36.9,3,0,4,0,4,0,2,0,2,0,3,0,0,5.8,3.2,2
MTH,//7,20160918,1,2,1,2,,5,0,1,2,1,80,1,12.3,1,3.7,Claiming,8.5,0,35,8,turf,5,DANCE N DENAE,DIMAURO STEPHEN L,FERRER J C,0,0,116,117,2,0,-5.62,2,0,3.5,2.7,1,5.2,1,24.2,1,28,2,0,3,0,3,0,1,3.9,4,0,2,0,2,0,1,0.6,0,0,0,7
MTH,//720,20160918,1,7,7,7,,4,0,3,5,4,0,2,0,4,0,Claiming,8.5,0.2,23,5,turf,4,ROYAL CASHMERE,THOMPSON GLENN R,GONZALES JONATHAN J,0,0,119,119,5,0,-0.62,7,0,20,29.4,5,0,6,0,6,0,6,0,4,0,7,0,7,0,8,0,6,0,6,0,7,0,0,0,7.6,3
MTH,//525,20160918,1,5,5,5,,3,0,4,5,4,0,5,0,7,0,Claiming,8.5,3.5,23,8,turf,3,AWESOME CHALLENGE,HARVATT CHARLES R,BOCACHICA O,0,0,117,117,4,0,-1.85,3,0,8,19.3,5,0,2,0,6,0,1,5.4,2,0,1,3.7,5,0,2,0,8,0,6,0,5,0,0,0,0,5
MTH,//630,20160918,1,6,6,6,,2,0,4,8,4,0,5,0,5,0,Claiming,8.5,0.5,16,5,turf,2,EXTRAVAGANT AFFAIR,MONGEON KATHY P,USKE S,0,2,119,119,5,0,-0.67,4,0,10,24.9,7,0,7,0,3,0,7,0,7,0,5,0,6,0,4,0,7,0,5,0,5,0,0,0,0,8
MTH,//45,20160918,1,1,2,1,,1,0,4,8,2,0,3,0,2,0,Claiming,8.5,0.5,16,2,turf,1,DARING BRIDE,SACCO GREGORY D,JUAREZ NIK,0,2,117,117,5,0,-0.67,1,4.6,1,0.8,3,0,3,0,5,0,4,0,5,0,2,0,2,0,3,0,1,1.3,1,3.7,2,0,3.6,2.8,2.2,1
MTH,//192,20160918,2,4,4,4,,6,0,3,5,0,0,1,0,4,0,Allowance,8.5,0,16,5,dirt,6,FREEDOM FOR D L T,GRANVILLE PEDRO,KAY WINSTON R,0,0,117,111,3,0,0.51,3,0,30,19.2,4,0,2,0,2,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,0,0,0,4
MTH,//1,20160918,2,1,1,1,,5,29.7,1,1,0,0,1,0,2,0,Allowance,8.5,0.2,23,2,dirt,5,GOODTIMEHADBYALL,NAVARRO JORGE,ACOSTA J D,0,0,121,121,1,0,-4.28,1,60.4,0.8,0.1,1,11.5,1,12.5,1,51.9,2,0,1,15.6,1,6.2,1,6.5,1,9.1,1,11.5,1,9.1,1,6.9,2.2,2.1,0,1
MTH,//144,20160918,3,4,5,3,,6,0,3,12,3,0,5,0,2,0,Claiming,8,-0.5,15,5,dirt,6,HOPEFAITHJOY,FARRO PATRICIA,BOCACHICA O,2,0,119,121,3,0,1.68,3,0,6,6.5,4,0,4,0,3,0,4,0,2,0,2,0,2,0,2,0,2,0,3,0,2,0,0,0,0,6
MTH,//135,20160918,3,6,4,6,,5,0,3,12,4,0,2,0,5,0,Claiming,8,-0.5,15,3,dirt,5,SOUPARION,GRANVILLE PEDRO,KAY WINSTON R,0,0,117,112,3,0,1.68,6,0,20,34.3,3,0,6,0,4,0,5,0,5,0,5,0,6,0,5,0,5,0,4,0,5,0,0,0,0,5
MTH,//6,20160918,3,1,1,1,c,4,0,3,9,1,17.1,1,0.5,1,0.5,Claiming,8,-0.3,23,1,dirt,4,SAINT BERNADINE,NAVARRO JORGE,FERRER J C,0,0,120,119,6,0,2.79,5,0,0.8,0.4,1,11.4,2,0,1,19.6,2,0,1,3.3,1,2.4,1,10.3,4,0,1,2.4,2,0,1,8,2.8,2.2,2.1,1
MTH,//24,20160918,3,3,2,2,,3,0,3,12,4,0,6,0,3,0,Claiming,8,-0.5,15,2,dirt,3,GARDEN GAMES,MARROTTA PATRICK,COTTO P L JR,0,0,119,121,3,0,1.68,4,0,4,4.9,2,0,5,0,2,0,1,7.4,4,0,4,0,3,0,2,0,3,0,1,1.2,3,0,0,0,2.2,3
MTH,//432,20160918,3,2,6,4,,2,0,2,11,2,0,4,0,4,0,Claiming,8,-0.5,21,6,dirt,2,POP START,SERVIS JASON,JUAREZ NIK,0,2,120,121,1,56,-2.91,1,46,3.5,7.7,6,0,1,24.2,5,0,2,0,3,0,6,0,5,0,6,0,4,0,6,0,6,0,0,0,0,4
MTH,//80,20160918,3,5,3,5,,1,1.3,1,1,4,0,2,0,6,0,Claiming,8,2,297,5,dirt,1,SOOKIE,MONJES RUBEN,GONZALES JONATHAN J,0,0,121,121,2,0,-5.89,2,0,8,10.1,5,0,2,0,6,0,6,0,6,0,3,0,4,0,1,3.4,6,0,5,0,3,0,0,5.6,3.2,2
MTH,//48,20160918,4,3,2,6,,8,0,4,9,4,0,3,0,2,0,Claiming,8.5,0.5,23,4,turf,8,QUIET CONQUEST,MINIERI JOSEPH,BOCACHICA O,0,1,119,119,6,0,-1.77,4,0,4.5,11,2,0,5,0,4,0,5,0,2,0,6,0,4,0,6,0,3,0,5,0,6,0,0,0,2.4,3
MTH,//21,20160918,4,1,1,1,,7,0,5,6,2,0,2,0,3,0,Claiming,8.5,0,37,1,turf,7,PADDY O'WAGON,CIBELLI JANE,JUAREZ NIK,1,0,119,117,3,0,0.47,1,13.5,1.8,0.6,1,5.2,3,0,1,57,2,0,1,11.2,1,2.4,1,2.6,1,2.4,1,3.9,1,7.1,1,4.9,0,2.4,2.1,2
MTH,//3520,20160918,5,9,10,11,,12,0,5,5,4,0,6,0,11,0,Mdn_Claimer,6,11.5,22,10,dirt,12,SCATTER,KELLY TIMOTHY J,MAYSONETT F,0,0,119,119,3,0,-3.42,9,0,30,164.1,8,0,0,0,4,0,7,0,10,0,9,0,9,0,9,0,8,0,8,0,9,0,0,0,0,10
MTH,//6400,20160918,5,9,11,10,,11,0,3,3,4,0,6,0,9,0,Mdn_Claimer,6,0,42,6,dirt,11,SADIE AND ME,HOGAN WILLIAM J,AYALA ADDIEL J,0,0,119,112,9,0,-0.71,6,0,30,150.4,10,0,0,0,6,0,7,0,9,0,10,0,10,0,10,0,9,0,10,0,10,0,0,0,0,9
MTH,//245,20160918,5,4,4,3,,9,0,1,2,4,0,3,0,1,1,Mdn_Claimer,6,-2,79,4,dirt,9,NIGHTSTORM,MONJES RUBEN,GONZALES JONATHAN J,0,2,118,119,1,0,-13.39,8,0,8,6.5,7,0,0,0,10,0,7,0,8,0,3,0,3,0,3,0,10,0,2,0,2,0,0,0,0,4
MTH,//84,20160918,5,2,2,2,,8,0,5,8,4,0,6,0,4,0,Mdn_Claimer,6,0,15,2,dirt,8,SAMMI'S VALENTINE,PERKINS BEN JR,USKE S,0,0,119,119,3,0,-3.39,2,0,4,2.3,3,0,0,0,1,52,1,18.2,1,19,1,0,2,0,2,0,2,0,4,0,3,0,0,2.2,3.2,2
MTH,//160,20160918,5,6,3,6,,7,0,4,4,4,0,6,0,8,0,Mdn_Claimer,6,0.5,36,3,dirt,7,SERMONETTA,PIMENTAL JOHN I,COTTO P L JR,1,1,122,123,3,0,-3.42,10,0,10,30.5,2,0,0,0,6,0,5,0,7,0,4,0,6,0,6,0,4,0,9,0,6,0,0,0,0,11
MTH,//1331,20160918,5,4,8,5,,6,0,2,1,4,0,6,0,2,0,Mdn_Claimer,6,6,0,0,dirt,6,AS THE BELLE TOLLS,KOPAJ PAUL,BOCACHICA O,0,0,0,123,11,0,37.33,11,0,8,25.4,11,0,0,0,11,0,7,0,11,0,11,0,11,0,11,0,10,0,11,0,11,0,0,0,0,8
MTH,//12,20160918,5,1,1,1,,5,30.8,5,13,3,0,5,0,3,0,Mdn_Claimer,6,0.5,8,2,dirt,5,SURFER CHUB,SACCO GREGORY D,JUAREZ NIK,0,0,115,119,1,0,-5.81,1,25.8,1.8,0.6,1,13.2,0,0,2,0,3,0,2,0,1,0,1,7.5,1,6.8,1,6.8,1,8.1,1,5.1,3.2,2.2,2.1,1
MTH,//576,20160918,6,6,8,8,,9,0,3,4,5,0,7,0,8,0,Allowance,8.5,0,21,4,dirt,9,PHOENIX RISING,TAMMARO JOHN J III,MAYSONETT F,0,1,119,115,1,0,-0.37,6,0,8,18.1,4,0,9,0,8,0,6,0,9,0,5,0,9,0,7,0,6,0,6,0,5,0,0,0,0,7
MTH,//3,20160918,6,6,1,5,,8,0,4,4,6,0,8,0,3,0,Allowance,8.5,0,21,1,dirt,8,GROOVY DANCER,POLACHEK JANET,KAY WINSTON R,0,0,113,117,1,0,-0.37,3,0,8,10.7,1,0,5,0,7,0,3,0,5,0,2,0,4,0,3,0,3,0,2,0,3,0,0,0,0,6
MTH,//350,20160918,6,4,6,3,,7,0,4,9,6,0,4,0,4,0,Allowance,8.5,0.5,13,3,dirt,7,SWEET HENRIETTA,FARRO PATRICIA,ACOSTA J D,0,0,122,120,7,0,2.64,2,0,6,6.7,5,0,2,0,2,0,1,0,2,0,6,0,2,0,1,2.3,1,2.3,1,8,3,0,15.4,7.8,3.4,1
MTH,//270,20160918,6,4,5,4,,6,0,4,13,6,0,8,0,5,0,Allowance,8.5,0,7,8,dirt,6,BAY RUM,HOGAN WILLIAM J,RIVERA L JR,0,0,120,120,6,0,-2.79,9,0,6,8.5,6,0,8,0,5,0,9,0,3,0,3,0,2,0,5,0,4,0,4,0,2,0,0,8.4,3.6,2
